Timestamp,IP Address,Status,Response Time (ms)
2025-10-27 09:56:38,192.168.1.1,Online,2.47
2025-10-27 09:56:48,8.8.8.8,Online,47.74
2025-10-27 09:56:48,1.1.1.1,Online,76.11
2025-10-27 09:56:48,192.168.1.1,Online,2.47
2025-10-27 09:56:58,8.8.8.8,Online,22.37
2025-10-27 09:56:58,1.1.1.1,Online,39.04
2025-10-27 09:56:58,192.168.1.1,Online,2.74
2025-10-27 09:57:08,8.8.8.8,Online,43.77
2025-10-27 09:57:08,1.1.1.1,Online,70.0
2025-10-27 09:57:08,192.168.1.1,Online,2.19
2025-10-27 09:57:20,8.8.8.8,Offline,N/A
2025-10-27 09:57:20,1.1.1.1,Online,73.87
2025-10-27 09:57:20,192.168.1.1,Online,2.74
2025-10-27 09:57:32,8.8.8.8,Offline,N/A
2025-10-27 09:57:32,1.1.1.1,Online,74.72
2025-10-27 09:57:32,192.168.1.1,Online,2.54
2025-10-27 09:57:44,8.8.8.8,Offline,N/A
2025-10-27 09:57:44,1.1.1.1,Online,69.05
2025-10-27 09:57:44,192.168.1.1,Online,2.25
2025-10-27 09:57:56,8.8.8.8,Offline,N/A
2025-10-27 09:57:56,1.1.1.1,Online,69.64
2025-10-27 09:57:56,192.168.1.1,Online,2.33
2025-10-27 09:58:06,8.8.8.8,Online,38.28
2025-10-27 09:58:06,1.1.1.1,Online,64.34
2025-10-27 09:58:06,192.168.1.1,Online,2.6
2025-10-27 09:58:16,8.8.8.8,Online,45.77
2025-10-27 09:58:16,1.1.1.1,Online,69.22
2025-10-27 09:58:17,192.168.1.1,Online,2.82
2025-10-27 09:58:27,8.8.8.8,Online,35.27
2025-10-27 09:58:27,1.1.1.1,Online,60.38
2025-10-27 09:58:27,192.168.1.1,Online,2.56
2025-10-27 09:58:37,8.8.8.8,Online,48.55
2025-10-27 09:58:39,1.1.1.1,Offline,N/A
2025-10-27 09:58:39,192.168.1.1,Online,3.05
2025-10-27 09:58:51,8.8.8.8,Offline,N/A
2025-10-27 09:58:53,1.1.1.1,Offline,N/A
2025-10-27 09:58:53,192.168.1.1,Online,2.17
2025-10-27 09:59:03,8.8.8.8,Online,46.15
2025-10-27 09:59:03,1.1.1.1,Online,76.98
2025-10-27 09:59:03,192.168.1.1,Online,4.09
2025-10-27 09:59:13,8.8.8.8,Online,45.84
2025-10-27 09:59:13,1.1.1.1,Online,68.78
2025-10-27 09:59:13,192.168.1.1,Online,2.05
2025-10-27 09:59:23,8.8.8.8,Online,37.78
2025-10-27 09:59:24,1.1.1.1,Online,768.9
2025-10-27 09:59:24,192.168.1.1,Online,1.96
2025-10-27 09:59:34,8.8.8.8,Online,46.99
2025-10-27 09:59:34,1.1.1.1,Online,75.84
2025-10-27 09:59:34,192.168.1.1,Online,3.56
2025-10-27 09:59:44,8.8.8.8,Online,33.7
2025-10-27 09:59:44,1.1.1.1,Online,64.71
2025-10-27 09:59:44,192.168.1.1,Online,3.81
2025-10-27 09:59:54,8.8.8.8,Online,15.15
2025-10-27 09:59:56,1.1.1.1,Offline,N/A
2025-10-27 09:59:56,192.168.1.1,Online,2.11
2025-10-27 10:00:06,8.8.8.8,Online,47.0
2025-10-27 10:00:06,1.1.1.1,Online,79.63
2025-10-27 10:00:06,192.168.1.1,Online,16.53
2025-10-27 10:00:16,8.8.8.8,Online,35.09
2025-10-27 10:00:16,1.1.1.1,Online,51.95
2025-10-27 10:00:16,192.168.1.1,Online,2.91
2025-10-27 10:00:26,8.8.8.8,Online,57.89
2025-10-27 10:00:28,1.1.1.1,Offline,N/A
2025-10-27 10:00:28,192.168.1.1,Online,1.57
2025-10-27 10:00:38,8.8.8.8,Online,50.32
2025-10-27 10:00:38,1.1.1.1,Online,74.31
2025-10-27 10:00:38,192.168.1.1,Online,3.73
2025-10-27 10:00:49,8.8.8.8,Online,39.83
2025-10-27 10:00:49,1.1.1.1,Online,61.92
2025-10-27 10:00:49,192.168.1.1,Online,5.17
2025-10-27 10:00:59,8.8.8.8,Online,40.37
2025-10-27 10:00:59,1.1.1.1,Online,72.15
2025-10-27 10:00:59,192.168.1.1,Online,2.59
2025-10-27 10:01:09,8.8.8.8,Online,47.02
2025-10-27 10:01:09,1.1.1.1,Online,64.49
2025-10-27 10:01:09,192.168.1.1,Online,2.97
2025-10-27 10:01:19,8.8.8.8,Online,26.63
2025-10-27 10:01:19,1.1.1.1,Online,44.98
2025-10-27 10:01:19,192.168.1.1,Online,1.8
2025-10-27 10:01:29,8.8.8.8,Online,46.45
2025-10-27 10:01:29,1.1.1.1,Online,71.47
2025-10-27 10:01:29,192.168.1.1,Online,2.12
2025-10-27 10:01:39,8.8.8.8,Online,36.68
2025-10-27 10:01:39,1.1.1.1,Online,57.4
2025-10-27 10:01:39,192.168.1.1,Online,3.45
2025-10-27 10:01:49,8.8.8.8,Online,33.6
2025-10-27 10:01:49,1.1.1.1,Online,63.13
2025-10-27 10:01:49,192.168.1.1,Online,2.74
2025-10-27 10:01:59,8.8.8.8,Online,26.63
2025-10-27 10:01:59,1.1.1.1,Online,56.49
2025-10-27 10:01:59,192.168.1.1,Online,16.54
2025-10-27 10:02:09,8.8.8.8,Online,19.18
2025-10-27 10:02:09,1.1.1.1,Online,44.2
2025-10-27 10:02:09,192.168.1.1,Online,1.47
2025-10-27 10:02:19,8.8.8.8,Online,32.29
2025-10-27 10:02:20,1.1.1.1,Online,49.35
2025-10-27 10:02:20,192.168.1.1,Online,2.05
2025-10-27 10:02:30,8.8.8.8,Online,13.46
2025-10-27 10:02:30,1.1.1.1,Online,46.66
2025-10-27 10:02:30,192.168.1.1,Online,2.68
2025-10-27 10:02:40,8.8.8.8,Online,29.67
2025-10-27 10:02:40,1.1.1.1,Online,64.81
2025-10-27 10:02:40,192.168.1.1,Online,2.49
